"#genome"	"1-FH"	"1-FH-PMA"	"1-UB"	"1-UB-PMA"	"1-AC-PMA"	"1-PC-PMA"	"1-Abd"	"1-Abd-PMA"	"2-FH"	"2-FH-PMA"	"2-UB"	"2-UB-PMA"	"2-AC"	"2-AC-PMA"	"2-PC"	"2-PC-PMA"	"2-FA"	"2-Abd-PMA"	"3-FH"	"3-FH-PMA"	"3-UB"	"3-UB-PMA"	"3-AC"	"3-AC-PMA"	"3-PC"	"3-PC-PMA"	"3-FA"	"3-Abd"	"3-Abd-PMA"	"4-FH"	"4-FH-PMA"	"4-UB"	"4-UB-PMA"	"4-AC"	"4-AC-PMA"	"4-PC"	"4-PC-PMA"	"4-FA"	"4-FA-PMA"	"4-Abd"	"5-FH"	"5-FH-PMA"	"5-UB"	"5-UB-PMA"	"5-AC"	"5-AC-PMA"	"5-PC"	"5-PC-PMA"	"5-FA"	"5-FA-PMA"	"5-Abd"	"6-FH"	"6-FH-PMA"	"6-UB"	"6-UB-PMA"	"6-AC"	"6-AC-PMA"	"6-PC"	"6-PC-PMA"	"6-FA"	"6-Abd"	"7-FH"	"7-FH-PMA"	"7-UB"	"7-UB-PMA"	"7-AC"	"7-PC"	"7-PC-PMA"	"7-FA"	"7-FA-PMA"	"7-Abd"	"8-FH"	"8-FH-PMA"	"8-UB"	"8-UB-PMA"	"8-AC"	"8-AC-PMA"	"8-PC"	"8-PC-PMA"	"8-FA"	"8-FA-PMA"	"8-Abd"	"8-Abd-PMA"	"9-FH"	"9-FH-PMA"	"9-UB"	"9-AC"	"9-AC-PMA"	"9-PC"	"9-PC-PMA"	"9-FA"	"9-Abd"	"10-FH"	"10-FH-PMA"	"10-UB"	"10-UB-PMA"	"10-AC"	"10-PC"	"10-FA"	"10-FA-PMA"	"10-Abd"	"10-Abd-PMA"	"11-FH"	"11-FH-PMA"	"11-UB"	"11-UB-PMA"	"11-AC"	"11-AC-PMA"	"11-PC"	"11-PC-PMA"	"11-FA"	"11-FA-PMA"	"11-Abd"	"12-FH"	"12-FH-PMA"	"12-UB"	"12-UB-PMA"	"12-AC"	"12-AC-PMA"	"12-PC-PMA"	"12-FA-PMA"	"12-Abd"	"12-Abd-PMA"
"SMGC_37"	2.50446871067703e-05	1.9907315392561e-05	3.40350876066366e-05	2.50446871067703e-05	0.000376633563797969	0.00185105924577604	1.02747434284186e-05	0.000109490234659086	1.66964580711802e-05	7.06388610703778e-06	0.000165359152051112	0.000408099965547501	0.00272633895158445	0.00181830850109795	0.00183275735904417	0.00301017873879451	0.00276647466810171	0.00191912942098931	1.1880172089109e-05	6.42171464276162e-07	7.09599468025159e-05	5.07315456778168e-05	0.00224214166752022	0.0013549817896227	0.00212333994662913	0.00340607744652076	0.000531717972420662	0.0028380767863685	0.00306668982765081	3.91724593208459e-05	6.71069180168589e-05	1.15590863569709e-05	2.7613372963875e-05	0.00692614032795055	0.00760331013702976	0.00048355511259995	0.00142080436471101	0.00294082422065268	0.00180257530022319	0.00446437601964788	8.86196620701104e-05	5.65110888563023e-05	7.09599468025159e-05	0.000517590200206587	0.00215962263436073	0.000641529292811886	0.00701604433294921	0.00773367094427782	0.00351845745276909	0.00318228069122052	0.0131208473580905	4.46309167671933e-05	2.56868585710465e-05	2.56868585710465e-06	2.15127440532514e-05	0.000958119824700034	0.00146511419574606	0.000459794768421732	0.000631254549383467	0.000577633232116408	0.000243061899228527	6.42171464276162e-06	2.50446871067703e-05	1.02747434284186e-05	6.64647465525828e-05	0.000260721614496122	0.000881380334719032	0.00051534260008162	0.000332644818495052	0.000560294602580951	0.000394293279065563	0.000146736179587103	4.27044023743648e-05	0.000507957628242444	0.00023760344178218	0.00015733200874766	0.000353836476816165	0.000739139355381862	0.000882985763379723	0.00051694802874231	0.00109393908939444	0.00178042038470566	0.00349116516553735	0.00236062230267917	1.9907315392561e-05	4.49520024993313e-06	0.000166001323515388	0.000917020850986359	0.000390761336012045	0.00130585567260558	0.000157974180211936	0.00024434624215708	5.33002315349214e-05	6.51804036240304e-05	0.000125865606998128	0.000140314464944341	0.0014991492833527	0.0027908771837442	0.000881059248986894	0.00113214829151887	0.000994402512431637	0.000811383645112931	3.53194305351889e-06	2.88977158924273e-06	2.95398873567035e-05	1.6054286606904e-05	1.73386295354564e-05	4.65574311600217e-05	0.000219622640782447	0.000184945381711535	0.000499288313474716	0.000566716317223713	5.33002315349214e-05	3.37140018744985e-05	2.82555444281511e-05	3.01820588209796e-05	1.86229724640087e-05	0.000115269777837571	0.000106600463069843	0.00168345249359996	0.000596256204580416	1.54121151426279e-05	6.42171464276162e-07
"SMGC_375"	5.44312478907891e-06	9.5254683808881e-06	7.48429658498351e-06	8.16468718361837e-06	3.53803111290129e-05	0.000696719973002101	2.9937186339934e-05	2.58548427481248e-05	1.63293743672367e-05	9.5254683808881e-06	2.04117179590459e-05	6.05547632785029e-05	0.00147032408364994	7.62037470471048e-05	0.00825449874263817	0.00998269086317073	0.000244940615508551	0.000239497490719472	0	0	0	0	0.000180983899236874	0	0.00012587226074745	0.000306856159984324	3.40195299317432e-05	2.17724991563157e-05	0.000119748745359736	6.80390598634864e-06	2.85764051426643e-05	1.76901555645065e-05	1.36078119726973e-05	0.000353122720691495	2.44940615508551e-05	0.000169417259060081	0.000871580356851261	0.000764078642266953	0.000721894425151591	0.00288961887240227	0	0	0	5.44312478907891e-06	1.4968593169967e-05	2.72156239453946e-06	2.04117179590459e-05	6.66782786662167e-05	2.04117179590459e-05	2.17724991563157e-05	0.000106140933387039	1.76901555645065e-05	5.44312478907891e-06	2.72156239453946e-06	1.36078119726973e-06	0.000115666401767927	0.000208199523182268	0.000223168116352235	0.00049940669939799	7.07606222580259e-05	0.000125191870148815	1.36078119726973e-06	2.72156239453946e-06	2.72156239453946e-06	1.63293743672367e-05	0.000189828977019127	0.00197721507963292	0.000315701237766577	0.000348359986501051	0.000468108731860787	0	5.98743726798681e-05	2.17724991563157e-05	0.000608949585778204	0.000304814988188419	0.000236775928324933	0.0002517445214949	0.0287682752914793	0.026216130156	0.00118319925102603	0.00199490523519742	0.00108454261422397	0.00180031352398785	0	0	2.72156239453946e-06	0.000160572181277828	0.000695359191804831	0.000821911843150916	0.00131995776135164	0.000270795458256676	0.000213642647971347	6.80390598634864e-06	8.16468718361837e-06	4.08234359180919e-06	6.80390598634864e-06	0	0.00134377143230386	4.21842171153616e-05	0	0.000219085772760426	0	1.36078119726973e-06	0	2.04117179590459e-05	1.08862495781578e-05	4.08234359180919e-06	1.08862495781578e-05	0.00103691527231953	0.000574249665247825	0.000110223276978848	0.000116346792366562	2.58548427481248e-05	1.36078119726973e-06	2.72156239453946e-06	0	0	8.16468718361837e-06	1.36078119726973e-06	0.000906960667980274	7.14410128566607e-05	5.44312478907891e-06	0
"SMGC_38"	0.000218396555886314	0.000177057207807833	5.73290959201573e-05	3.23694895331501e-05	0.00159078491332192	0.00640798894601432	0.000202796801894434	0.000194606931048697	0.000139617798227322	0.000154047570669811	0.000236726266826772	0.000598640559438378	0.00109315276098096	0.00119884109427594	0.000445762970317958	0.00100540414477664	0.00136926840663723	0.00135405864649514	0.000314335042936373	8.73586223545255e-05	5.14791881732025e-05	5.45991389715784e-05	0.000945345091907901	0.000408323560737447	0.0243079266639965	0.0229963773471292	0.00902094773965414	0.00724803569847703	0.00604451467800353	0.000241796186874133	0.000527271684925529	5.77190897699543e-05	7.25388560622399e-05	0.00240080213935026	0.0024476014013259	0.00060098052253716	0.00241796186874133	0.00329739800003354	0.00247061103846392	0.0185890568505735	0.0013856481483287	0.000842386715561496	3.93893788294959e-05	0.000279235596454644	0.0023957322193029	0.00071095878817991	0.00412301498005376	0.00600161535452586	0.00424625303658961	0.0037041615853718	0.00775541769706292	0.00129282961207702	0.00110602255802426	4.40693050270597e-05	0.000162627435365344	0.00487258315936358	0.00637795941957995	0.0120047906844509	0.0101121505313861	0.00380049006627165	0.00479380440170458	0.000186417060202961	0.000131427927381585	7.52688130108188e-05	0.000226976420581847	0.00102217388031791	0.00433673160974251	0.00106780316074416	0.00291949395958026	0.00322719910707008	0.00253301005443144	0.000430163216326079	0.000173157269309863	0.000886846014438352	0.000529611648024311	0.000416513431583184	0.000482812386048672	0.00282901538642736	0.00315310027560865	0.00158181505477659	0.0035095546543231	0.00105337338830167	0.00182322124780092	0.00309733115508768	0.000162237441515547	0.000164967398464126	0.027565155297501	0.0111990633907703	0.0357538561616883	0.0378668428398884	0.0311390589370406	0.0387688986144688	0.0012955595690256	0.00147924667227998	0.000382583966650846	0.000299515276644087	0.00109978265642751	0.00811421203887615	0.00070705884968194	0.00173352266234761	0.00353373427301051	0.000334224729276019	3.5489440331526e-05	1.09198277943157e-05	4.44592988768567e-05	3.04195202841651e-05	1.40397785926916e-05	3.04195202841651e-05	0.00119884109427594	0.00143322739800393	0.000573290959201573	0.000748398197760421	7.13688745128489e-05	0.0009843444768876	0.000845896660209668	3.97793726792928e-05	3.78294034303079e-05	0.00166761370173192	0.00159975477186725	0.0213814128151199	0.00338241665928928	0.000185637072503367	9.43785116508713e-05
"SMGC_383"	8.2234137034966e-05	4.41467472503501e-05	6.05935746573433e-06	2.51030523580422e-05	0.000401648837728676	0.000292580403345458	1.21187149314687e-05	1.29843374265736e-05	0.000189571326427974	0.000115993414344057	0.00217054840647555	0.00341791042192172	0.00160140161594407	0.00159187976849792	0.000110366868125875	0.000246702411104898	0.00830824470801688	0.000767807153158051	9.52184744615395e-06	1.73124499020981e-06	3.46248998041962e-06	8.65622495104905e-07	0.000973825306993018	1.73124499020981e-06	0.000130276185513288	0.000409006628937068	0.000282192933404199	0.000164468274069932	0.000238911808648954	0.000375247351627976	0.00081714763537903	7.79060245594414e-06	8.65622495104905e-07	0.000777761811851757	0.000771702454386023	9.43528519664346e-05	0.000438004982523082	0.000706347956005602	0.000430214380067138	0.00176327302252869	5.75638959244762e-05	3.98186347748256e-05	9.86809644419591e-05	0.000401648837728676	0.0015273908926126	0.000389530122797207	0.000851339723935674	0.00108246093012868	0.0121979193897708	0.00977547483721969	0.0038823168905455	0.0011824403283133	0.00141659121323918	3.28936548139864e-05	0.00013936522171189	0.00207965804448953	0.00369404399786018	0.00148021446662939	0.00223763414984618	0.00831214000924485	0.0016676217368196	0.000122052771809792	7.18466670937071e-05	4.06842572699305e-05	0.000130708996760841	0.00284659957515248	0.000496867312190215	0.000480420484783222	0.00164901085317484	0.00217617495269373	0.00159620788097344	0.00038996293404476	0.000113396546858743	0.000273103897205597	0.000284789800889514	7.70404020643365e-05	3.20280323188815e-05	0.0002293899612028	0.000278730443423779	0.000371784861647557	0.000792044583020988	0.000417230042640564	0.000602473256593014	0.000468301769851753	5.19373497062943e-06	3.46248998041962e-06	0.000931409804732878	0.000419394098878326	9.34872294713297e-05	0.000311624098237766	0.000272238274710493	0.000355770845488116	4.93404822209796e-05	2.16405623776226e-05	2.6834297348252e-05	3.89530122797207e-05	0.000322877190674129	0.00027526795344336	0.000191302571418184	0.000333264660615388	7.79060245594414e-06	5.28029722013992e-05	6.05935746573433e-06	8.65622495104905e-07	2.59686748531471e-06	1.29843374265736e-05	1.73124499020981e-06	1.21187149314687e-05	6.4056064637763e-05	4.5012369745455e-05	8.52638157678331e-05	0.000108202811888113	1.29843374265736e-05	1.8178072397203e-05	2.59686748531471e-05	1.73124499020981e-06	4.32811247552452e-06	1.99093173874128e-05	1.73124499020981e-06	0.00061069667029651	0.000305564740772031	1.64468274069932e-05	4.32811247552452e-06
"SMGC_384"	1.53167336409079e-05	1.64107860438299e-05	3.24568879533525e-05	3.09981514161232e-05	0.000507640314955806	0.00115933086296301	2.55278894015132e-05	4.70442533256458e-05	1.78695225810593e-05	1.31286288350639e-05	0.000283724256491104	0.000663360440305036	0.00472849448542886	0.0030987210892094	0.00477663279115743	0.00963714293320555	0.00565807434377825	0.00506145110005146	2.77159942073572e-05	2.55278894015132e-05	0.000149885179200313	9.11710335768329e-05	0.0119353823476104	0.000722074585928517	0.070070774249945	0.0346759909106126	0.00543051144397048	0.0208617559030509	0.0236756586833663	0.000408081546289904	0.000735932583032195	0.000695452644124082	0.000471901269793687	0.0364534613812266	0.0295496260346545	0.00634623330521619	0.0208803547939006	0.01667664077774	0.0113453234183011	0.0854170473057319	9.11710335768329e-06	6.56431441753197e-06	1.71401543124446e-05	0.000101746873471746	0.000821633354594418	0.000397505706394992	0.00288136934516223	0.00370336738389095	0.00127530041767274	0.00113015613221842	0.00800591080044885	2.77159942073572e-05	1.60461019095226e-05	1.45873653722933e-06	1.89635749839812e-05	0.000412093071767285	0.000773859733000158	0.000532074151954397	0.000953284327079365	0.000233397845956692	0.000165566596975529	1.16698922978346e-05	1.56814177752153e-05	1.82342067153666e-05	0.000103205610008975	0.000136756550365249	0.000664089808573651	0.00100361073761378	0.000339885613174433	0.000703475695078843	0.000153532020543387	0.000437256277034491	0.000153896704677694	0.00477699747529174	0.0021884694899783	0.00310127387814955	0.00432588320115357	0.0047850205262465	0.00646293222819453	0.00557893788663356	0.0129871313909527	0.00206083004297073	0.0037154019603231	0.00110353419041399	6.56431441753197e-06	2.77159942073572e-05	8.67948239651449e-05	0.000983188426092566	0.000468619112584921	0.00124430226625662	0.000186718276765354	0.000269136891118811	0.000346449927591965	0.000318733933384608	0.000784070888760763	0.000592247034115107	0.00637285524702062	0.00205025420307582	0.000726086111405897	0.000871595080994523	0.000830021089683487	0.000498523211598122	2.11516797898252e-05	5.83494614891731e-06	0.00015170859987185	5.03264105344118e-05	6.85606172497784e-05	0.000132745024887869	0.000956931168422438	0.000561248882698984	0.00150140458094328	0.00214106055251834	0.000671383491259798	2.11516797898252e-05	2.15163639241326e-05	8.38773508906863e-06	9.48178749199062e-06	3.57390451621185e-05	5.83494614891731e-05	0.00154151983571709	0.000349732084800731	6.56431441753197e-06	3.64684134307332e-06
"SMGC_385"	2.00999253431344e-05	1.00499626715672e-05	3.30213059208637e-05	7.17854476540516e-06	0.000198127835525182	0.00457488657899271	6.31711939355654e-05	6.963188422443e-05	2.87141790616206e-06	2.87141790616206e-06	5.74283581232413e-06	4.30712685924309e-06	7.32211566071326e-05	8.32711192786998e-05	0.000982024923907426	0.00198343191868145	1.57927984838913e-05	0.000135674496066157	1.43570895308103e-06	1.43570895308103e-06	1.43570895308103e-06	1.43570895308103e-06	0	0	0.000244788376500316	0.000331648768161718	6.10176305059438e-05	4.88141044047551e-05	4.16355596393499e-05	8.61425371848619e-06	2.87141790616206e-05	1.57927984838913e-05	0	0.000475219663469821	0.000366105783035663	0.000324470223396313	0.000852811118130133	0.00106673175213921	0.000769539998851433	0.00342631941652788	2.87141790616206e-06	2.87141790616206e-06	0	2.29713432492965e-05	0.000149313731120427	3.15855969677827e-05	0.00241199104117613	0.00332653764428875	0.000395537816573824	0.000440762648595877	0.00293028197323839	4.30712685924309e-06	2.15356342962155e-05	0	1.43570895308103e-06	1.43570895308103e-05	7.60925745132947e-05	0.000221099178774479	0.000492448170906794	5.59926491701602e-05	5.02498133578361e-05	1.00499626715672e-05	5.74283581232413e-06	2.15356342962155e-06	4.30712685924309e-06	2.58427611554586e-05	0.00121317406535347	0.00013926376844886	0.000221099178774479	0.00020817779819675	8.61425371848619e-06	9.3321081950267e-05	4.16355596393499e-05	0.00084922184574743	0.000786050651811865	0.000295756044334692	0.000246941939929937	0.0410045655544708	0.0341964336989605	0.00120743122954115	0.00259863320507667	0.00134238787113076	0.00228062367196922	0	1.14856716246483e-05	0	2.72784701085396e-05	1.57927984838913e-05	0.000129213805777293	0.000130649514730374	0.000103371044621834	0.000134238787113076	2.87141790616206e-06	2.87141790616206e-06	0	0	0	0.000291448917475449	5.74283581232413e-06	0	0.000109113880434158	0	1.43570895308103e-06	0	1.43570895308103e-05	2.87141790616206e-06	5.74283581232413e-06	0	0.000465169700798254	0.00027852753689772	3.73284327801068e-05	7.46568655602136e-05	4.30712685924309e-06	1.43570895308103e-05	1.14856716246483e-05	7.17854476540516e-06	4.30712685924309e-06	1.00499626715672e-05	0	0.00312410268190432	7.75282834663757e-05	2.58427611554586e-05	1.14856716246483e-05
"SMGC_390"	1.3293245718262e-05	1.34573598629319e-05	8.36982137816494e-06	5.90810920811643e-06	0.000298851857443889	0.000853557666428154	5.74399506344653e-06	6.25274891192322e-05	0.000717835268786146	0.000439169451136655	0.00939734003794319	0.0119406169378926	0.251565813054296	0.125667123998083	0.237500410285362	0.415959936455003	0.317506548154372	0.289261683285959	1.87090124923687e-05	2.95405460405821e-06	1.21444467055727e-05	9.68273453552415e-06	0.0012382412215344	0.000191849435119114	0.00245334234867035	0.00273446987848989	0.000488731922826965	0.00066121588887503	0.00201089061464029	1.85448983476988e-05	4.7921330243611e-05	1.39497022969416e-05	2.67506055811938e-05	0.0033036177322051	0.00226920627835072	0.00019890634333992	0.000828448202293659	0.00217303538957416	0.00139808839844289	0.00216269619845995	7.22102236547564e-06	7.05690822080573e-06	9.19039210151444e-06	4.07003078781354e-05	0.00034775787255552	0.000214168958794221	0.0004465545876468	0.00108118398508531	0.000534847997479207	0.000615920384946138	0.00149130523261539	2.49453499898249e-05	1.83807842030289e-05	3.61051118273782e-06	2.23195236751065e-05	0.000255361609106366	0.000835833338803805	0.000213184273926201	0.000511051446502071	0.000183315499596279	0.000103063682852698	1.41138164416115e-05	1.83807842030289e-05	1.47702730202911e-05	7.08973104973971e-05	0.000216138328530259	0.000555690493852284	0.000309026934413423	0.000651204926050166	0.000855855264453533	0.000227626318657152	5.89169779364944e-05	2.29759802537861e-05	0.000275383534756094	0.000217615355832288	0.000135722397642008	0.0002148254153729	0.000233370313720599	0.000539607307674634	0.000300164770601249	0.000787912008560194	0.000212035474913512	0.000376313733728083	0.00196149225709465	1.64114144669901e-05	6.53174295786205e-05	0.00019857811505058	0.000561598603060401	0.00114371147420454	0.00279863850905582	0.000406674850492014	0.00158599909408992	6.85997124720185e-05	6.99126256293777e-05	9.12474644364648e-05	0.000118982754885678	0.00104409418838991	0.0931234532241865	0.000889991006544872	0.000820570723349504	0.00146783690992759	0.000393545718918422	1.64114144669901e-06	1.31291315735921e-06	1.80525559136891e-05	1.3293245718262e-05	7.22102236547564e-06	2.69147197258637e-05	0.00019824988676124	9.71555736445813e-05	0.000122100923634406	0.000222374666027716	3.56127693933685e-05	9.68273453552415e-06	6.89279407613583e-06	1.64114144669901e-06	3.93873947207762e-06	3.16740299212909e-05	2.42888934111453e-05	0.00137002487970433	0.000205470909126716	2.29759802537861e-06	1.60831861776503e-05
"SMGC_392"	3.46460563543742e-05	2.31491587300527e-05	6.83599318202898e-05	3.86855068710276e-05	0.000495764869178511	0.00168988858729385	0.00016142265718473	0.000219528599231976	2.67225188024769e-05	5.25128567164954e-05	0.000389962338338471	0.00122643932224856	0.00437348200168445	0.00314704267943589	0.00145156100681129	0.00336998927525888	0.00950467170220425	0.00526216111534822	1.14968976243215e-05	8.70035495894598e-06	1.46041672525165e-05	9.16644540317523e-06	0.000975216572808998	0.000191873899541041	0.00209663018162457	0.0126858943475503	0.000689037040052239	0.00102850624693254	0.00226333519717723	4.50554096088274e-05	8.63820956638208e-05	4.16374130178129e-05	5.25128567164954e-05	0.0028636596893445	0.00210113572258545	0.000328127672737391	0.00128998298614515	0.00327226564545215	0.00206338239660288	0.00587926486350774	1.07200802172727e-05	1.10308071800922e-05	3.54228737614229e-05	0.000277168450834993	0.000873764219448432	0.000323311404813689	0.0011361731395495	0.00181930636730817	0.00181713127856843	0.00140852532246079	0.00608869483644809	0.000164840653775744	0.000104093532544532	1.83328908063505e-05	5.29789471607246e-05	0.00212677069701806	0.00224779884903626	0.0135932170789832	0.00209165855021946	0.000852013332051067	0.000662159157768353	1.83328908063505e-05	1.98865256204479e-05	0.000191097082133992	0.000568630341959684	0.00174131389964047	0.00524134240883931	0.00122473032395306	0.00373788999923717	0.00395167014965698	0.00349024060987002	0.000158781478000764	5.65523072331489e-05	0.00140168932927876	0.000593177772022424	0.000374270626716087	0.000449466551718406	0.000700223210713741	0.00112389942451813	0.000702553662934888	0.0015090454949329	0.000631707915412042	0.000803229198888405	0.000698980302862463	3.15387867261792e-05	4.30356843505006e-05	0.000913847997652147	0.00135818755448403	0.0097380276512817	0.016961652719428	0.0019376933401424	0.00150966694885854	0.000240658032703702	0.000251378112920975	0.00487577213708217	0.00302119825949399	0.00357522443420116	0.00813560870402154	0.00140200005624158	0.00114782540065523	0.00392230645167054	0.000327350855330342	2.88976075422134e-05	2.73439727281159e-05	0.000128951689570092	5.49986724190514e-05	5.81059420472463e-05	0.000124756875572029	0.000587273959728853	0.000467333352080527	0.00138040453232562	0.0015107544932284	0.000151168667411686	3.99284147223056e-05	4.50554096088274e-05	3.04512423563109e-05	4.97163140511199e-05	0.000124601512090619	0.000114347522317576	0.00182987108404403	0.000863510229675388	8.57606417381818e-05	3.21602406518182e-05
"SMGC_395"	2.66247137248973e-05	3.70844226882498e-05	0.00012076209439507	9.55637046197206e-05	0.000135976216523583	0.000144534160220871	3.51826574221857e-05	0.000160699164982416	1.85422113441249e-05	3.13791268900575e-05	0.000103170765683977	0.000176864169743961	0.00240430673762153	0.00053677324634659	0.00216801240331307	0.00336802628619951	0.00127370728694643	0.00704176133891882	2.85264789909614e-06	9.50882633032046e-07	3.80353053212818e-06	9.50882633032046e-07	0.000735032275333772	3.80353053212818e-06	0.000372270550832046	0.000629959744383731	8.60548782894002e-05	0.00011600768122991	0.00016497813683106	0.000104121648317009	0.000240097864840592	9.93672351518488e-05	0.000131697244674938	0.001869435256541	0.000737884923232868	0.000599531500126705	0.00189653541158242	0.00269052241016417	0.00173013095080181	0.0138011105358271	1.28369155459326e-05	1.14105915963846e-05	2.85264789909614e-05	0.000194455498455053	0.00127751081747855	0.000352777456854889	0.000609991209090058	0.00109922032378505	0.00258259723131504	0.00210335238426689	0.0010859079669226	4.183883585341e-05	1.94930939771569e-05	3.80353053212818e-06	1.90176526606409e-05	0.000299528029405095	0.00028574023122613	0.000389861879543139	0.000348023043689729	0.000190651967922925	0.000262443606716845	1.23614742294166e-05	1.42632394954807e-05	8.2726789073788e-05	0.00020443976610189	7.41688453764996e-05	0.000548659279259491	0.000110302385431717	0.000248180367221364	0.000247229484588332	0.000132172685991454	0.000283838465960066	9.50882633032046e-05	0.00282079333088957	0.00121332623974889	0.000803495824912079	0.00121237535711586	0.0248294473137328	0.0232196030160095	0.00230636582641923	0.00481669597762383	0.00198782014435349	0.00261920621268677	2.28211831927691e-05	8.55794369728842e-05	8.74812022389482e-05	0.000596678852227609	0.000349924808955793	0.000927110567206245	0.00127275640431339	0.000523460889484141	0.000609515767773542	1.90176526606409e-05	2.37720658258012e-05	5.61020753488907e-05	9.46128219866886e-05	0.000575283992984388	0.000580513847466064	4.46914837525062e-05	8.2726789073788e-05	0.00019968535293673	3.80353053212818e-05	1.33123568624486e-05	5.70529579819228e-06	6.2758253780115e-05	9.03338501380444e-05	1.14105915963846e-05	1.9968535293673e-05	0.00423380492357519	0.00325582213550173	0.000250082132487428	0.000212522268482662	5.22985448167625e-05	3.80353053212818e-05	3.04282442570255e-05	6.32336950966311e-05	7.79723759086278e-05	6.65617843122432e-06	1.42632394954807e-05	0.000458325429121446	3.23300095230896e-05	3.32808921561216e-05	3.37563334726376e-05
"SMGC_416"	2.21472112101366e-05	1.38962893867524e-05	5.90592298936977e-05	3.5174982510217e-05	0.000315272065461945	0.000502871972183103	1.21592532134084e-05	3.90833139002411e-05	0.00021669526262467	9.55369895339228e-05	0.00284048840246086	0.0035874139569988	0.00399084060825796	0.00393134711932092	0.000961883780989268	0.00237452844896132	0.0164050038801046	0.00248179043266531	6.07962660670418e-06	8.68518086672025e-07	1.73703617334405e-06	1.73703617334405e-06	0.00120029199578074	0.000106827724660659	0.000383450735265699	0.00133187248591155	0.00117510497126725	0.000138962893867524	0.000354355379362186	0.000313100770245265	0.000498095122706407	1.12907351267363e-05	1.99759159934566e-05	0.000840725507898521	0.00114123276588704	0.000105959206573987	0.000475513652452934	0.00119160681491402	0.000951027304905868	0.00346929549721141	1.73703617334405e-05	2.08444340801286e-05	1.47648074734244e-05	6.6875892673746e-05	0.000401689615085812	0.000171532322117725	0.000376068331528987	0.000848107911635233	0.00320439748077644	0.00206620452819275	0.00102875967366301	0.000905864364398923	0.000566273792510161	1.12907351267363e-05	5.38481213736656e-05	0.00104352448113644	0.00147865204255912	0.000701328354987661	0.00124284938202767	0.0040672701998851	0.000840725507898521	0.000125500863524108	7.99036639738263e-05	5.29796032869936e-05	0.00014808233377758	0.00273235790067019	0.000641834866050627	0.00101356060714625	0.00198152401474223	0.00175136672177414	0.000667021890564116	0.000372594259182299	7.77323687571463e-05	0.000233197106271439	0.000139831411954196	9.29314352739067e-05	8.59832905805305e-05	0.000153293442297613	0.000331773909108714	0.000313100770245265	0.000642703384137299	0.000237973955748135	0.000554114539296752	0.000792088495044887	2.95296149468489e-05	2.60555426001608e-06	0.000108130501790667	0.000296598926598497	0.000117249941700723	0.000432956266206005	0.00011985549596074	0.000112038833180691	8.25092182338424e-06	1.73703617334405e-05	2.21472112101366e-05	6.6875892673746e-05	0.000256212835568247	0.000358697969795546	0.000122895309264092	0.000482896056189646	0.000365211855445587	0.000508083080703135	8.68518086672025e-07	1.30277713000804e-06	2.60555426001608e-06	3.4740723466881e-06	4.34259043336013e-06	1.30277713000804e-05	4.73342357236254e-05	5.21110852003215e-05	8.77203267538746e-05	0.000145042520474228	9.55369895339228e-06	1.65018436467685e-05	1.38962893867524e-05	1.38962893867524e-05	4.60314585936173e-05	8.25092182338424e-06	6.9481446933762e-06	0.000635320980400587	0.000162847141251005	4.34259043336013e-06	3.4740723466881e-06
