Taxa	1-FH	1-FH-PMA	1-UB	1-UB-PMA	1-AC-PMA	1-PC-PMA	1-Abd	1-Abd-PMA	2-FH	2-FH-PMA	2-UB	2-UB-PMA	2-AC	2-AC-PMA	2-PC	2-PC-PMA	2-FA	2-Abd-PMA	3-FH	3-FH-PMA	3-UB	3-UB-PMA	3-AC	3-AC-PMA	3-PC	3-PC-PMA	3-FA	3-Abd	3-Abd-PMA	4-FH	4-FH-PMA	4-UB	4-UB-PMA	4-AC	4-AC-PMA	4-PC	4-PC-PMA	4-FA	4-FA-PMA	4-Abd	5-FH	5-FH-PMA	5-UB	5-UB-PMA	5-AC	5-AC-PMA	5-PC	5-PC-PMA	5-FA	5-FA-PMA	5-Abd	6-FH	6-FH-PMA	6-UB	6-UB-PMA	6-AC	6-AC-PMA	6-PC	6-PC-PMA	6-FA	6-Abd	7-FH	7-FH-PMA	7-UB	7-UB-PMA	7-AC	7-PC	7-PC-PMA	7-FA	7-FA-PMA	7-Abd	8-FH	8-FH-PMA	8-UB	8-UB-PMA	8-AC	8-AC-PMA	8-PC	8-PC-PMA	8-FA	8-FA-PMA	8-Abd	8-Abd-PMA	9-FH	9-FH-PMA	9-UB	9-AC	9-AC-PMA	9-PC	9-PC-PMA	9-FA	9-Abd	10-FH	10-FH-PMA	10-UB	10-UB-PMA	10-AC	10-PC	10-FA	10-FA-PMA	10-Abd	10-Abd-PMA	11-FH	11-FH-PMA	11-UB	11-UB-PMA	11-AC	11-AC-PMA	11-PC	11-PC-PMA	11-FA	11-FA-PMA	11-Abd	12-FH	12-FH-PMA	12-UB	12-UB-PMA	12-AC	12-AC-PMA	12-PC-PMA	12-FA-PMA	12-Abd	12-Abd-PMA
other	21.1833653793961	13.3635622997278	48.0455395122001	23.8461696021181	20.4698435608942	114.326342014028	35.4502532130689	26.0407147013626	10.1283849169913	15.5822038948372	25.193579565729	29.5833090875494	227.398730985263	296.459117572741	335.315579789104	1215.33308654308	76.7001843220634	163.72335607017	5.8940271070916	2.14823452345544	7.43325842648147	1.82402981297804	527.512733766042	2.40136182102076	831.972069603086	644.222999481166	319.448125236836	163.440463141817	251.126550837872	59.152779154245	53.3099776061178	61.82360103496	28.6912041585741	1136.40737400478	904.926329705092	4276.18099934771	2873.1141339618	1343.27168301633	1279.54262555577	2277.63456258691	10.3262394550851	6.28497140729625	57.469575000113	33.0329917236451	292.164565381436	138.322363964006	504.051515180778	285.868686315218	885.779172487212	654.409423838136	226.99500381205	11.6973601628864	12.9946447504432	35.1784957852807	40.1103446959786	92.0654141712727	101.51183523615	149.336041998005	57.7657762830015	76.5967315479307	38.7997587510454	54.2615981015056	23.4870720035822	80.446604361414	77.7638289728858	499.367165124163	14421.4867624089	10227.175640745	1293.98422680014	1220.60897339092	802.673930478644	62.8415572937865	70.2028462932738	1281.06725577445	1319.80953111044	3241.00880079481	3397.80414718232	54214.4527157327	44838.9776645487	2472.51214691766	2493.27504390602	2834.873075778	2506.34004702692	0.735188388491098	52.2088133993994	43.3534208299161	493.877128921874	350.170794403794	493.526942840626	490.972034994866	350.655120684037	527.218576472118	3.52763002373417	3.79292308587045	4.91321895641593	4.52973189439062	658.582067946554	383.983582033709	162.796842866763	157.728310311526	105.514548033729	8.69017245382827	5.7442361486993	9.18106858921856	16.8333090399079	45.5843458934921	50.6444204383763	0	361.489672353221	508.908069612992	34.5516919347704	51.6362614115626	11.539663844194	24.7943565918288	15.6730721027198	45.965505840485	32.1734301110297	6.06028356124614	3.52360669253752	116.31938694793	31.2378431096146	35.9351412977596	28.7892750303834
other	7.44144357108712	6.57016136924439	8.8020105890774	6.14220285649594	39.7344342821463	443.492134578238	5.43359028986964	13.2066920570832	39.9485012485338	30.8223643698524	256.343782292423	271.222625676012	1575.46027158539	593.04098470462	224.084869958094	4602.38145332448	2477.26929052992	2840.82876461018	4.75164485573784	2.22255752853896	3.29002298199241	0.686231355240402	2306.55927646669	124606.075984338	113.544395973301	213.66950904274	35.7163500275777	36.7067978873724	820.85577237836	79.7559232537876	64.0159293597509	1.94185443778365	18.2518823371811	270.371170906396	595.311939611861	290.842183434883	1055.5107036741	195.78366097867	306.729523594242	308.251373796521	8.20755359884877	2.68694798723167	7.91013714493363	6.76712336594894	134.205671749448	50.7449217521054	63.2623796224147	226.890742408874	316.956276193367	290.306848167146	133.121095535163	135.72134061098	262.009587129154	68.9310131996003	52.8157029090968	135.744198044293	303.960745652846	178.378050496831	852.746108929933	774.335628542772	125.208191391626	14.1764899321678	6.71106837817167	4.02771413094842	7.36388175608153	255.456170339249	231.47301908878	910.064320190514	179.338100366168	410.27921794133	104.63287469809	74.3163743033632	69.2079564965501	135.234622116416	175.617218609891	260.921446995997	480.10736599708	154.536086619471	170.042109303861	366.532076594506	364.116009010123	501.82119659512	627.018851988829	13.1380489115794	3.86650642272349	0.724902301943263	64.6615621795777	91.6385939978167	16.6523152859088	36.3731048785077	76.6142728138421	36.4591550649879	5.77023923896408	4.12481443935596	4.32613005691718	3.65177778499794	36.2737536331937	564.93847390013	118.542521386635	198.675557221502	150.002147756728	104.620549999051	0.317805931445295	0.605978201393708	0.999944223566512	0.866142127945262	17.8624697970517	19.8418154437848	87.8460022334923	463.319475190374	53.2202984660955	64.5018805564641	12.4040565917395	3.50476353781388	3.43961275710957	0.923114575851287	0.25112442315529	20.7536895952226	35.5713769934699	159.619808542451	183.903775176348	14.2551681928397	2.72136178638945
other	24.0701379167049	27.4794588477045	12.8776877300557	10.4697732200932	70.4621228786897	1809.40907907337	31.1078975024203	14.1921220307155	74.4031899422101	54.688589340581	184.082529391606	347.984951091306	2979.12654827708	1252.36278561966	14028.5161600472	8299.83169334013	2114.220221272	23960.0030055284	0.96841598709242	0.494150852419568	1.00579197848158	0.419575180028291	650.640214156921	4.14282627618973	24.3950333795964	182.515032406595	30.6618715789264	13.2019113089834	95.8164940451476	52.312081512568	66.9502398528209	28.4949005293897	18.2392733215852	1165.09110285269	850.780251494341	12102.3676183401	10627.4736543412	2373.70903262338	2469.38256592996	2525.72542696033	6.02190923372615	7.22854964027041	36.1118725168898	26.334024162083	92.8616769412435	73.0729765536132	4043.10542367539	3100.65525494058	345.654737554231	433.77654112512	1468.88909587497	8.58241387810443	37.550726443977	10.1149824945401	9.22644190192007	41.9055790107973	113.101481041951	38.3859762942021	269.507676272046	19.0050633623115	13.8490951250716	40.6147467108739	25.6454847684634	21.3427296717262	39.0678765138109	309.104628059194	10037.2087469337	11195.0963213216	1000.0745711485	1668.09045361498	489.703884127733	347.627830451066	403.563339062644	3330.59366539659	6068.4716783457	8197.23261839219	6489.93123160161	169118.895190839	141982.543342003	9816.51490124682	10495.0117491575	10851.6723987577	15157.5379775282	733.104015330181	4.25530283454852	0.443219347991199	16.5176641852152	95.7771219974805	62.2347183983949	217.557614719191	73.759852263579	68.2063626365964	2.11682181148355	4.63501171614248	6.25200714989251	7.44255956762117	581.568967044115	140.750004933833	721.772034916039	1079.88864876141	1298.29683028458	1365.29643381648	0.388625439166957	1.11152052876066	3.26072171368846	3.5305074737796	72.8097399768076	107.451946437397	2599.99825887384	1658.03596510003	55.2890748134713	212.963594385262	32.2323448363595	19.4507614972734	18.9274144600643	1.88136727451953	5.22043990632136	31.9911042302704	18.9122007271286	1686.81555100591	81.2863248972682	44.9852218171746	13.477536995488
other	39.947039002875	23.7947791843715	61.6612046828657	56.5658954133238	25.429744829555	106.110829905408	39.3492368558286	29.5656908314592	38.0603038097329	40.3943959413314	105.227878063657	87.9675613066982	649.188759238501	158.730017468163	377.909684443735	704.325869895793	569.03267655353	393.745137910108	76.9133947969028	19.4027035826478	30.0678931532208	22.0908193834371	353.123010813049	2006.22617162081	5577.30286518445	3957.7216819521	3976.40629865096	1360.30211828179	727.693113370312	44.0750214984987	51.3787173425919	37.6715418792863	29.2332172528793	150.660670875482	102.503060739697	252.390976371268	260.967165902942	136.189384538914	139.991238606536	112.445909706898	17.1664134587589	15.2469106129899	43.1591883310357	51.0797894879511	36.2610018567168	27.7863801522558	114.180166947043	107.740190394992	59.1230356530448	65.4420479118945	80.2715051973214	26.2882377954058	30.8421068727308	55.6628748466828	70.4993088724928	72.3852760649144	95.3618353922407	317.170304232107	324.555726568569	87.0953626271789	113.669166584711	26.0778589520542	14.0364571662202	46.8820521073644	65.081150519508	34.6213682325038	166.170599733712	277.385842119346	57.835618195612	61.3516220550996	38.8695518123067	34.2575522920241	44.2993067052137	43.3401117216056	47.8525051961767	94.3667447799966	173.867715287632	186.302143336175	159.84062831708	57.8826851150025	73.5214092475102	55.1435481978641	81.5170039213685	368.604890022047	90.9254085992492	47.1657909585258	854.922308029849	399.997852302853	1353.44568744188	1383.53902011682	788.800516039137	1426.343249399	53.8367934800403	57.6634051051131	80.6833620031447	75.4927884685102	884.85118028532	4249.89597867473	1154.78996223482	263.600916288491	3253.84273502407	1230.85067031768	40.0555992775664	41.8250802124633	48.9210822934909	76.0859195785955	142.942766948844	69.5961370733722	182.845685863608	293.689209016109	49.8528335049655	67.9026235323382	78.6766674163757	29.5665521045105	40.3494171981283	64.8053579380382	67.6869829308753	11.9615507388377	13.0193053254585	187.40326319199	47.4905596833712	38.1367337815379	32.3692048410748
other	2.78213286146988	1.31492045609615	2.79068530297419	2.84568231141278	37.2403437566641	275.691192228063	1.09627931932624	3.31591888385059	100.48128290422	37.5561291574784	406.651348343175	390.648365306839	1053.36631979938	586.264495024195	685.425433779685	1166.15387260387	1375.67502291989	459.291283689804	8.00683887023992	2.59088525015351	0.81130367034561	1.1845492088719	540.665776100229	5.01260236020839	70.5274660200908	484.457472365872	131.788633790978	22.3630677042414	105.363228105043	11.5591700799411	11.3204647396951	4.04363795014353	0.62914764195234	202.146103186951	343.133150523312	384.557248009411	393.336232813088	221.511342389548	304.851487675081	226.590156825487	29.8868888284119	21.4678612102145	37.451546085833	17.4434008132553	97.5583095551771	72.3662265755969	384.582861317944	304.657973560535	14616.2975180701	10009.1614758592	233.677527003734	10.0568384012401	9.04167326722042	13.5984421544947	10.4657910530102	33.6890887630044	99.2353863769691	35.0880235267399	320.691517895967	44.1139197287931	30.306831630014	7.05829465988213	5.70026908442468	3.97285888326828	7.90672008501531	252.403355043338	148.121119076117	530.508917616489	93.7619825345759	143.133360436304	47.2543226932686	8.69914061893387	11.2167500877176	60.0855238259855	89.0041716469682	286.781308123967	528.505303665938	279.820480673964	733.460420485977	233.373106932018	297.330386698805	149.880578595344	249.058740094509	1324.89908843125	5.2440392609322	1.43005906384859	35.6531570917997	368.128940463118	48.9172515270174	106.79750842644	102.920271363183	56.6947728202645	3.13040846757835	5.7180840655736	6.54628890996271	12.4070355645422	347.858438386287	272.480190052117	962.220308988267	1288.04758027708	639.234381339484	3082.97081277235	1.56738794865822	0.597725112111428	3.12336419128459	4.27172874651105	82.2228997262235	71.2964730887096	315.308223275083	376.360615788112	127.754455864665	398.769018865881	61.9402958813562	3.58999330409623	3.81686301693943	0.379392609938618	0.743112740553305	7.6405978599476	9.91586712274983	226.317042343185	86.0355225730534	1.81432524579701	0.402644750700007
other	23.7848906748955	14.6866806269345	3.22220207324469	8.63064878293989	30.9688577251598	516.18545143272	3.37545141505667	1.64085052475934	107.093958744014	205.754626204089	48.8611426617438	114.656654711712	333.097742235484	186.826981456487	104.588527274715	114.911684846331	88.8624767449511	178.957376690231	35.175780131864	39.6456919027361	10.638843906072	9.043654132807	107.867488003706	534.672191679089	302.950608747472	260.903458762284	173.193338044794	68.6747168433714	27.4545639318561	10.5513529915098	14.6933061021226	4.21253746569651	4.11910431125566	270.158917369036	284.444807172171	5824.42979134985	5136.04614932303	147.553870711888	99.1663355726855	109.902089516556	24.5708351679171	30.1645407964331	31.9171468706708	23.0300296198725	109.05670922811	49.7144153228616	10716.9788833879	7182.99043118968	170.029443284081	200.701999983018	197.49511742985	41.0158627909326	261.292400369814	47.1034069550005	48.3363618150922	23.3188298140584	53.039957819087	75.8266924987801	85.2260195964248	44.3303689080903	20.8150095326205	17.0023418294064	11.7378483976103	5.52332983050623	8.46162228385624	33.3346289952211	76.7426214171072	232.420494445873	37.7357433479214	88.8495323316449	10.4065295363778	19.4303255981795	33.0642733132838	67.0743537527597	154.973231031898	105.523540601383	130.762879798091	149.900579681732	131.939293326684	64.2603868828849	72.3300873631016	59.8360084453503	62.8595522119108	73.5772225436158	46.8036840990169	7.07650955148801	141.629348414334	250.596426789036	114.096945207229	125.930296354031	105.538401903796	120.320498258678	78.8608536229129	164.766222650276	12.4775657111725	38.3223757589649	376.974331804696	396.950404867176	702.76657994192	476.751864106977	124.718065407274	44.6822129992447	7.75606831211372	7.3944628791021	8.29725275467657	5.21409878089864	92.9993372757669	92.6974508026507	322.376887908626	690.079882324733	58.3905010019954	86.3016292566296	45.4082353822035	37.6349224481933	38.8540368932145	5.10649479364333	7.59959177995436	53.0749423002373	59.6361440765638	266.954310034406	42.4842205979571	15.4870737101177	3.85206762388273
other	2.7240530464693	1.40472192004639	1.96203434956938	2.11217684484515	13.7389799129963	38.9717571542918	7.14701097881588	4.08735804246895	4.18464331154622	1.37165796991248	16.3927500888501	27.3454585453597	101.937979877384	137.140135640889	90.7573928810612	228.138308309379	521.058949009732	789.660602828414	0.898695950058291	3.4393125658788	0	1.16810498813177	237.813059309804	850.931069303441	73.4172220961526	183.489653400694	20.8445053105825	20.1556183936678	1.45068230085839	1.80756126470531	4.37687197450745	0.734540047424442	0.111356296237949	64.7467059238456	100.471910778943	293.900124243251	249.381293207161	64.1628024551625	89.7850120226125	74.1267748455394	638.315873715366	329.003687679226	420.396550983917	301.233958713701	1018.65495100886	547.507761198184	1934.28813805305	1479.68146537783	2990.3628914025	2385.60388908803	2371.37712863675	871.793421309348	879.504330589625	1842.93496499624	1955.92629012625	6529.90196385079	7142.68483381954	5235.58574005281	5996.90945359456	3893.05130568205	4283.53894878805	0.919286170209703	2.1154814648883	5.00595846037331	4.13474989071536	20.89577950608	72.0294009065338	226.198077329641	35.9950157054334	63.4619922143543	72.0976182870212	1.65271481220299	1.5263437106186	45.2956919901495	65.5530220035689	55.8348985052955	141.606955300604	72.6523940219574	50.8628229832292	52.6151675376575	82.4101217356442	48.0529817671895	102.416046603518	571.253289911184	14.9182442873674	1.23393078491946	113.402463847016	143.099624127795	467.112179960904	1239.44176094687	217.907072365379	172.751550398096	1.14591374818251	2.02415020151262	2.23150031368924	4.37426912890475	67.1765863122345	220.978038982518	323.694238040175	236.382652210375	193.199556834847	371.011252806548	3.06549763722862	0	1.51298483163067	0.327633249618529	27.0271533366207	12.8665887089129	131.071011948655	81.185973676218	24.0509058153371	26.6953246203018	9.67735121566266	6.11878828937803	6.13372438978026	4.01561673625031	1.13990590914399	5.30734124562677	1.25361698357319	194.569958152153	22.9219962720713	8.87114412056735	0.926461973186606
other	8.67218272173889	4.70368889095672	6.95315564154788	11.0469639544197	23.356021741206	387.958244132878	5.73603248065968	4.10139646353535	3.85161527474076	3.11910974038906	15.2282974218877	37.0668078940352	253.759225211021	361.749040227249	280.921063504806	267.678664581602	190.675977267958	187.918420263858	1.45972004733485	1.04278603556537	2.12248106971539	2.78272370880335	764.11494455838	58.2828956978219	57.1845335709554	273.618816519995	22.033915926122	11.4519011112008	368.357735229902	4.86530155333556	4.12680294495744	3.34064477717227	6.22200002055227	538.297226440053	355.939296540487	539.149075638895	379.990929746338	375.735595447129	282.29415648299	70.1699934577112	33.2822943987886	15.2541083059084	374.222876961739	358.017816645656	227.48574995114	123.790389357077	2259.74663665089	1464.59096248744	549.890024962909	333.588694213265	832.842697960918	10.7687691895611	13.9672717953553	18.2959095130825	24.6854035259942	76.2049442698641	100.967956245875	111.412632740993	112.496214877655	63.5005277339381	47.7292910863389	2.28951815435332	1.64932882790223	3.25240051221259	7.77633769929752	23.582914520066	87.2631002217789	99.4592766875829	22.4427811444041	72.2241597651085	36.5836667712725	3.84770624521635	3.78639332656469	56.5883614635112	71.1908883040817	70.3539595008267	166.332868162211	81.5647939598183	107.995278290729	58.6620881658037	67.1824018555502	99.5254979434507	125.604171108314	1174.10801344265	4.70369898311502	3.54080656880849	42.8790784755599	340.274173256676	974.453245335262	1686.00039716678	77.9158390165563	91.8764317981873	12.2311842825447	12.5756651081297	16.3104616693968	24.3812676716098	546.584245723828	1539.35084872089	870.357468703839	619.156451317387	357.014832762445	459.196787708609	2.57745756872722	4.35610619119555	5.1607242792107	2.3415176395161	39.5093243613364	58.5164859576629	93.5534237152639	280.061464535576	107.993120921309	129.241583862868	19.4338798852372	10.3360726706918	8.78537076904493	12.7045480919524	13.886316397206	14.7626519387436	1.30317166689003	388.990042034108	57.0655635718583	4.40748502163505	2.20706847782099
other	2.6066972229107	3.38401166566359	3.64639848229671	1.56182203788938	20.6237616601674	158.719790987889	3.29154942637854	2.92357497912258	7.88738229556942	4.77296408224363	29.2715127746818	30.1207250287013	732.815783604843	54.6619058214425	421.575070461221	169.085645936954	254.512815177357	326.499205706795	69.1892143003107	18.9490017669594	61.3039272373127	31.1623925992186	79.7964861616602	37.9042198398466	14648.3090577316	7918.73010208846	5480.9690685041	2864.69509873284	3181.46757785114	5.16660387827711	4.36475818752629	1.70398808849318	0.387486978484385	58.4560575502636	60.3342529523619	205.083993564379	187.259231221142	85.9931920041152	93.8670622423021	73.2547482121818	5.26658974673266	2.65253830822812	5.46618666605618	5.38865996781149	23.3230434734503	19.8230791556574	261.137893961584	188.542312668515	72.1237071164364	62.8366276286356	93.8614578494197	186.228307074046	186.713666891665	194.618042647842	230.437229653817	735.739603034354	876.466927260616	4106.13864199667	3908.00555543005	959.719410007891	1178.69651666141	1.86599233529279	3.12853119346765	2.0827370089412	4.99783499785297	15.8735571997986	234.83223373165	404.483184697416	35.6343296715617	96.9996387027096	28.1477438405464	3.3946631651402	3.98341853494601	23.5247182706434	33.300018974179	44.8925188939036	76.5572539954622	687.71754779475	639.071139619168	58.5797368807556	66.1480849376737	45.7287468908033	64.7352485256197	341.993147648516	7.25228298524548	10.1081188688984	2270.84249616224	1165.8006623799	2806.7643268547	2994.46830134963	2343.30653426392	3214.72576232822	13.8136347267181	10.3450584934863	11.0650696380185	12.0167075728962	14.4231594784123	994.329515159057	349.854310540098	864.878428355128	712.253610713062	227.540413304734	2.6667562974224	1.34599028405798	3.61950858852532	5.13030066602538	35.2674377333693	16.7894713320627	345.278158907619	344.721140452394	35.3357944307956	63.6758545166523	22.9597638124436	10.6457868406939	12.0057451276483	2.73387886959291	2.35513042280926	18.6122590235473	13.6319261222862	315.333951110981	55.1987690556954	13.6186579386938	5.1043716529579
other	1.62359873605744	0.858714680866031	2.56917576760212	4.51108105814372	11.4929829905267	511.104543064082	4.31546760319593	3.29332754729463	4.15690729682116	1.36256655570609	8.57057798014229	34.9812508406533	126.85610584284	172.146653076191	91.8569023147834	168.105945294509	166.267975327133	138.528842182533	43.7442281791485	8.42740770892771	38.0149787658522	13.5375652155515	201.875103335102	5.09211480565946	2926.89240502804	3162.02872432392	1984.19391221903	414.96630350957	289.569720382367	6.15627655798876	4.77204350385676	5.35092419461921	4.09287419234695	130.025773342654	345.100272810853	1506.5979430194	1013.72227987753	189.521373688457	223.771120246973	407.645901352426	5.8597357148128	3.02894379613424	2.97231418268016	3.11881198074964	12.9012823037945	9.27259923637005	59.6823594801318	70.3782337330582	33.9530180962654	41.0157234463614	23.7886149433204	53.3508088159706	54.0772578957025	65.2718471882751	62.7276480142263	245.09375782109	368.592413851277	1411.70726628777	1407.4654037504	301.762324124259	329.731765139642	4.87036318820619	5.56886887600753	5.94571369868892	3.9776389538928	37.3241255058386	953.643564716977	802.333685792498	127.007478765589	161.264688553853	61.4366200142238	3.37472999866268	2.75677642176742	41.4137410366463	54.1862249217714	149.586944572077	73.1157669253747	125.538567539713	193.247787203094	118.513596174953	152.107075511803	58.2835416289432	112.025262490088	212.800123484789	11.3324559364128	34.3210625251218	4677.19465894814	4660.52708826308	8102.15587211499	9141.81672956864	8626.98059766346	12455.3533196871	3.9028065511036	4.02146807557693	1.77336785885457	4.57397501605382	73.2624888090256	169.101881687148	217.149823596287	269.347646281825	81.9754612274037	192.568510179489	3.22430757163966	4.95252827281732	2.25443504440335	2.60369344696622	0	6.39065417376204	260.404534105812	142.093864753992	30.7934827907472	32.5064095524353	27.9656997001692	8.81343737125126	8.86264694261447	8.15143690312307	5.52020897322055	5.27216393564351	1.74343113088707	491.749385176429	29.9115895788557	13.4777052735389	5.82870181494875
other	6.46205124562829	5.72976116617057	1.12003695149461	2.2105353102175	25.1538342474819	103.061191485517	2.44438833217405	0.443612861461335	1.70314318045593	3.34957568918046	13.4439746613781	39.8056140794507	624.738793858222	259.913239892312	33.4533869285982	126.711467130933	777.374047347189	22.8230043503183	6.89733611135786	5.11924937484383	41.5159625162625	15.4850067734804	248.887381810926	30.400528860996	6858.26482683487	4097.21167512542	1173.7489457162	1016.49285146961	1046.5116419161	12.25123354573	19.1793171339923	2.22082069841026	0.388472877243183	257.047119078219	186.32410998049	467.136370889969	400.725290757336	266.152832562025	295.321907724233	135.581641372233	0	0.21274298148043	2.08765504968095	0.828856851945702	4.39710309341233	7.0874225078877	25.8080009811214	70.2113947565016	9.66413730594987	14.5057185257245	16.3787011076661	13.2165211897015	51.2878975924899	34.9293591610663	53.0187357357717	104.604087263553	214.535927690164	141.777645699409	352.48988488708	278.666256174555	67.3633561688216	19.2418977075961	14.6123591964138	11.768931313458	20.7102782567808	74.7442058744396	285.743105454595	608.16885690598	145.992593692916	233.214103987851	50.7779017409638	46.1887914873843	49.8589129542429	255.18508160013	385.593811177388	961.521057942739	836.178607103308	793.567192132786	755.117159794442	683.746559199577	719.496374177043	415.476974531133	703.462008480839	659.720990042134	23.8786252800566	0.430463888016099	5.94159275958023	268.054769573843	10.7949819304688	80.9410928941342	790.511647401192	24.1276934158551	46.6004352705649	43.4273947483261	76.7573180359288	81.5199426632493	385.13080943392	124.299294716149	680.468692549491	954.219977173061	592.477068227504	773.987934355415	1.50976457398782	0.959583958374039	4.75032154950304	1.14296753268334	141.428680394522	31.4200869950168	296.245703198247	302.103426940109	62.6475549552826	78.107508548078	37.4429081930109	4.69606427216494	8.75366678512206	1.21814879464154	0.994156916294699	7.17454962241509	0.174932612891137	65.0211942079731	130.051695201862	2.18452935036042	0.861870974614416
other	7.96657243440057	8.80317888875006	23.6600446319769	22.1714581562635	15.4289653054249	46.3457833667559	10.8313829353475	16.0329999319757	7.10247524066265	11.819461686777	32.5915201795442	38.2191717885646	1972.26036364254	294.031422156138	4077.92192419586	2776.33013766761	638.074348543984	4438.88956961088	1.40799775066817	0.47896998670752	1.94978585266031	0.406685362206608	498.71494354844	10.7081440777164	86.5163436401544	158.809658637239	31.2750159525183	20.1439062035502	30.9279249799081	29.5329630855922	28.1539468635964	26.7244288184432	16.1087732540026	479.110977272706	202.571454923107	2070.00391619051	1328.67594791634	628.931900815901	609.390656502058	1123.72525408019	4.37768209572377	3.82171665135231	18.7513261545113	18.1245321896135	97.7187126293714	53.1927582208117	146.651435967925	155.673440688165	282.683235982832	224.456709764286	70.4417968744109	9.89257059389741	7.42428942733845	13.0723185905265	22.3574882724687	34.3022272078193	38.6653481595278	111.348566908139	115.820090217529	38.4734575429757	45.7397949203114	4.16074156665966	3.3143502470994	19.7777360000164	19.5475355697899	15.9845895577998	199.125573468983	138.413874446636	41.6667743475533	46.0185727212716	14.1068396750143	28.6264614144181	28.9859520464149	698.237406537997	637.706350905702	1493.29777322904	2130.83301232621	15183.6950369947	13373.7905910478	1097.06883002109	1105.23285144187	1159.36410906397	1103.56378537797	19.670096657605	41.2457518209366	19.7617451272515	186.044722203381	170.815925118275	240.551036518675	358.418859233668	158.699088453965	206.717769265951	6.83930227611007	6.60679262213077	13.7513989318317	23.9261541728285	361.271212040318	273.075664573053	137.577926544394	90.2517878942735	141.964253317185	77.5023720967126	5.27361004698901	2.15474675508036	26.0745268024425	32.5094402656958	169.375064402849	70.5538373229715	17170.3894187801	13825.8990728386	293.631460564621	201.024484615888	101.077483385381	12.7818389118147	9.31857430492061	24.2534753080951	24.4073586822119	2.42523030859804	3.92811360272843	105.667396460492	7.40008293163433	19.076411197631	11.4507152244269
other	8.54620071145331	4.14337947698546	6.45085150588863	9.93983245527864	18.6799614483222	84.7164956094354	10.8692432125065	4.07654672667928	28.7186509465042	12.5513418223617	424.440864335328	265.14006677056	705.159423550217	506.523017758129	150.724045710572	85.6743771553901	811.400108825721	14.7536365326643	3.91595611226519	8.79200832855177	2.64361002285595	3.56291080139147	228.78045919476	312.708264937661	39.7347765080557	161.106730412841	30.8524635518419	32.5126951830925	65.3683154194865	36.4556652285827	21.4440071538643	2.77391151382353	7.37536294308621	206.282206810983	269.428377167632	199.97055219365	193.428910755484	154.024806453997	116.250323835752	77.681073207603	72.6460242434837	37.6002547987844	104.303249395094	84.4494269625642	487.621736488861	264.140368576435	538.179094045542	420.621664072744	891.688689959616	475.013711668385	946.050224509376	36.2989916156385	19.7924448050469	38.174888528654	24.7170137654941	52.5620431343268	89.9660342464352	52.570955384124	260.073530671993	94.701901438357	43.0725210137596	7.61078334018096	4.7011535012043	2.56063808703127	5.57568205496235	39.4980791693243	87.5350369817078	96.0740412371548	34.2325779856759	47.9216328504854	19.8570572051084	7.84163307444718	6.28807954452007	21.7009200218384	21.2665652734865	51.6077425585155	99.0044442055748	76.6569493190128	73.5715031701268	47.9284547890198	48.8801877203855	58.766592601538	33.7623872476302	648.960964279874	11.6625538951356	2.15068012668984	146.695039042436	41.6338058383701	1545.96502136855	445.39550245314	33.554318772233	32.1547246613059	32.2416571892211	15.2144713507861	16.3354561140971	11.4362010405743	1166.61955847164	1204.35191056914	924.429711283194	394.692172571016	254.950138467423	627.254576839319	6.914483868869	7.34121898232577	8.24080463309692	8.56572743879686	23.5534935478019	25.2290538451082	123.877963137127	375.657101462844	39.1248996660891	146.340033731232	19.167207896697	6.93208383099093	5.70984693350278	13.998041408166	13.6592461088567	13.0084205970935	7.75672228889108	88.8055917548011	5.99278530638413	9.32265475795747	3.22955449076724
